iteration	epsilon	negativeRewardCount	zeroRewardCount	terminal_reward_count	average_rewards	averageScore	slidingWindowAverageScore	loss_on_v	loss_on_p	reward_count	time(s)
203011	0.6346	154	795	None	0.3848	-0.5913	-0.19	12.711	25.4755	{"0": 795, "10": 54, "-1": 154}	18236.573
204014	0.6328	138	804	None	0.4706	0.2844	0.1994	11.634	27.3582	{"0": 804, "10": 61, "-1": 138}	18336.2561
205013	0.631	163	787	None	0.3273	-0.1833	0.0475	12.594	26.2058	{"0": 787, "10": 49, "-1": 163}	18433.4648
206008	0.6292	163	786	None	0.2985	-0.1625	-0.0325	11.3442	25.0455	{"0": 786, "10": 46, "-1": 163}	18531.1414
207011	0.6274	154	802	None	0.3151	-0.4264	-0.3787	9.8962	28.6402	{"0": 802, "10": 47, "-1": 154}	18629.3026
208004	0.6256	134	801	None	0.4491	-0.3437	0.0331	10.3542	27.2337	{"0": 801, "10": 58, "-1": 134}	18728.5252
209001	0.6238	157	798	None	0.2638	0.0427	0.1719	8.4447	27.2424	{"0": 798, "10": 42, "-1": 157}	18825.1357
210000	0.622	165	773	None	0.4454	-0.0687	0.0519	10.6625	32.2815	{"0": 773, "10": 61, "-1": 165}	18924.215
211011	0.6202	149	810	None	0.367	0.5	0.5156	8.4134	28.795	{"0": 810, "10": 52, "-1": 149}	19023.8692
212009	0.6184	158	779	None	0.4529	-0.084	-0.0181	12.5199	31.6183	{"0": 779, "10": 61, "-1": 158}	19125.2471
213003	0.6166	154	786	None	0.3883	-0.1576	-0.0312	8.3158	30.3682	{"0": 786, "10": 54, "-1": 154}	19224.276
214000	0.6148	138	803	None	0.4233	-0.6083	-0.0675	10.3017	30.3677	{"0": 803, "10": 56, "-1": 138}	19323.8114
215002	0.613	131	821	None	0.3683	0.1406	0.1844	9.1153	26.5226	{"0": 821, "10": 50, "-1": 131}	19422.3717
216004	0.6112	144	790	None	0.5349	-0.1537	-0.0869	12.1187	30.8942	{"0": 790, "10": 68, "-1": 144}	19524.4315
217004	0.6094	140	795	None	0.51	-0.071	0.085	11.8124	30.6177	{"0": 795, "10": 65, "-1": 140}	19625.3626
218007	0.6076	184	776	None	0.2453	0.0365	0.18	8.1421	25.1127	{"0": 776, "10": 43, "-1": 184}	19722.9826
219009	0.6058	154	802	None	0.3054	0.0479	-0.1531	9.1809	30.3834	{"0": 802, "10": 46, "-1": 154}	19822.7004
220005	0.604	179	780	None	0.1918	-0.5542	0.0144	9.8455	28.4971	{"0": 780, "10": 37, "-1": 179}	19919.4219
221013	0.6022	162	797	None	0.3254	0.2323	0.0881	10.1317	28.3428	{"0": 797, "10": 49, "-1": 162}	20018.5748
222007	0.6004	159	796	None	0.2324	0.2979	0.1669	9.0655	22.8909	{"0": 796, "10": 39, "-1": 159}	20116.5811
223000	0.5986	125	804	None	0.5186	-0.0246	0.0956	13.0454	24.1949	{"0": 804, "10": 64, "-1": 125}	20217.5364
224001	0.5968	124	831	None	0.3357	-0.2206	-0.0394	9.8496	27.2937	{"0": 831, "10": 46, "-1": 124}	20316.7277
225002	0.595	140	813	None	0.3397	-0.0635	-0.0512	12.094	20.8677	{"0": 813, "10": 48, "-1": 140}	20415.5285
226005	0.5932	166	789	None	0.3131	-0.1083	0.0106	9.3665	26.7983	{"0": 789, "10": 48, "-1": 166}	20514.6415
227006	0.5914	176	778	None	0.2937	0.016	0.0125	12.6129	22.901	{"0": 778, "10": 47, "-1": 176}	20613.6485
228003	0.5896	151	792	None	0.3902	-0.0575	-0.0037	11.0818	22.9011	{"0": 792, "10": 54, "-1": 151}	20713.8498
229013	0.5878	173	784	None	0.3535	0.5063	0.1775	12.4388	25.4857	{"0": 784, "10": 53, "-1": 173}	20815.2332
230004	0.586	180	749	None	0.444	-0.5208	-0.4075	12.8195	28.3294	{"0": 749, "10": 62, "-1": 180}	20915.0812
231012	0.5842	151	771	None	0.7034	0.2479	0.4694	16.3835	29.9003	{"0": 771, "10": 86, "-1": 151}	21021.3307
232011	0.5824	154	776	None	0.5365	-0.5177	-0.2894	12.9465	31.0569	{"0": 776, "10": 69, "-1": 154}	21125.0603
233003	0.5806	149	790	None	0.3841	0.6016	0.1744	9.7386	28.0915	{"0": 790, "10": 53, "-1": 149}	21223.8957
234004	0.5788	159	779	None	0.4705	-0.1973	-0.0962	11.7901	29.9475	{"0": 779, "10": 63, "-1": 159}	21323.8237
235009	0.577	138	825	None	0.2806	-0.3854	0.1044	9.6706	23.984	{"0": 825, "10": 42, "-1": 138}	21423.214
236005	0.5752	142	783	None	0.5703	0.1575	0.0506	12.5411	34.4699	{"0": 783, "10": 71, "-1": 142}	21525.7845
237002	0.5734	129	814	None	0.4122	-0.1187	0.1988	11.5757	23.5713	{"0": 814, "10": 54, "-1": 129}	21626.3481
238010	0.5716	151	794	None	0.4752	0.325	0.4388	12.3996	21.6579	{"0": 794, "10": 63, "-1": 151}	21728.4515
239006	0.5698	116	812	None	0.5663	0.0359	0.0744	11.6785	40.6324	{"0": 812, "10": 68, "-1": 116}	21830.9751
240003	0.568	158	789	None	0.343	0.3177	-0.1712	9.4411	27.8156	{"0": 789, "10": 50, "-1": 158}	21930.0326
241004	0.5662	119	817	None	0.5305	0.2981	0.1006	10.2683	25.6731	{"0": 817, "10": 65, "-1": 119}	22031.4299
242003	0.5644	105	820	None	0.6356	0.1407	0.3913	13.8219	27.3941	{"0": 820, "10": 74, "-1": 105}	22136.4553
243001	0.5626	145	795	None	0.4359	0.2023	0.0619	9.8817	26.4083	{"0": 795, "10": 58, "-1": 145}	22237.6572
244007	0.5608	140	797	None	0.5467	0.25	-0.2637	12.0482	27.5366	{"0": 797, "10": 69, "-1": 140}	22340.7014
245005	0.559	176	758	None	0.4649	0.525	0.05	10.4777	28.1102	{"0": 758, "10": 64, "-1": 176}	22441.3671
246001	0.5572	127	812	None	0.4448	0.025	0.2081	11.1515	24.6098	{"0": 812, "10": 57, "-1": 127}	22542.7905
247012	0.5554	123	830	None	0.452	-0.0368	-0.0275	10.1961	25.0279	{"0": 830, "10": 58, "-1": 123}	22644.9171
248004	0.5536	152	796	None	0.2903	0.1511	0.1863	9.0024	27.3161	{"0": 796, "10": 44, "-1": 152}	22743.6728
249001	0.5518	139	777	None	0.673	-0.1187	0.06	13.8214	30.2157	{"0": 777, "10": 81, "-1": 139}	22848.8776
250012	0.55	144	811	None	0.4115	0.2396	0.1838	10.4717	22.45	{"0": 811, "10": 56, "-1": 144}	22952.0346
251008	0.5482	143	770	None	0.6898	-0.6896	-0.165	14.1091	27.0413	{"0": 770, "10": 83, "-1": 143}	23058.6072
252000	0.5464	132	780	None	0.6734	0.0698	0.2844	13.4018	31.3254	{"0": 780, "10": 80, "-1": 132}	23162.2045
253008	0.5446	170	779	None	0.4167	0.4149	0.4013	11.2595	29.9472	{"0": 779, "10": 59, "-1": 170}	23263.9446
254009	0.5428	172	764	None	0.4775	-0.0312	-0.0356	11.5841	27.1101	{"0": 764, "10": 65, "-1": 172}	23365.6288
255001	0.541	145	785	None	0.4788	0.2902	-0.0225	8.9704	32.6941	{"0": 785, "10": 62, "-1": 145}	23466.8533
256007	0.5392	141	807	None	0.4364	-0.1333	0.0175	11.0139	32.7226	{"0": 807, "10": 58, "-1": 141}	23568.9326
257001	0.5374	162	767	None	0.4909	0.2438	0.0119	12.5734	28.8213	{"0": 767, "10": 65, "-1": 162}	23670.5895
258009	0.5356	122	793	None	0.8016	0.0703	0.1357	14.2078	28.7703	{"0": 793, "10": 93, "-1": 122}	23777.2903
259010	0.5338	145	798	None	0.4346	0.1413	0.1556	8.8564	29.784	{"0": 798, "10": 58, "-1": 145}	23879.3543
260009	0.532	130	800	None	0.5606	0.0911	-0.0537	9.5508	32.5522	{"0": 800, "10": 69, "-1": 130}	23981.1294
261003	0.5302	131	794	None	0.5624	0.0187	-0.1244	9.5235	31.3308	{"0": 794, "10": 69, "-1": 131}	24084.281
262004	0.5284	142	788	None	0.5674	0.2605	0.39	13.5173	30.4173	{"0": 788, "10": 71, "-1": 142}	24187.5523
263001	0.5266	130	800	None	0.5416	-0.539	-0.6712	11.6097	29.4353	{"0": 800, "10": 67, "-1": 130}	24289.9011
264001	0.5248	134	793	None	0.596	-0.025	0.035	12.3877	30.8081	{"0": 793, "10": 73, "-1": 134}	24393.9997
265007	0.523	132	797	None	0.6342	0.1396	0.1732	11.9677	31.0646	{"0": 797, "10": 77, "-1": 132}	24499.184
266011	0.5212	144	809	None	0.3645	-0.0452	-0.2275	9.7597	26.573	{"0": 809, "10": 51, "-1": 144}	24602.0216
267002	0.5194	133	778	None	0.6731	0.3173	0.1213	12.9008	35.4422	{"0": 778, "10": 80, "-1": 133}	24707.6952
268001	0.5176	126	795	None	0.6547	0.7344	0.4407	11.7889	31.7649	{"0": 795, "10": 78, "-1": 126}	24814.3372
269014	0.5158	137	816	None	0.4571	0.0563	-0.0337	11.4739	36.2059	{"0": 816, "10": 60, "-1": 137}	24918.7189
270013	0.514	123	806	None	0.5776	0.1781	0.22	11.9797	31.2825	{"0": 806, "10": 70, "-1": 123}	25026.013
271013	0.5122	124	812	None	0.516	0.2417	0.4163	11.2964	31.3943	{"0": 812, "10": 64, "-1": 124}	25131.2615
272000	0.5104	115	818	None	0.4306	0.0407	0.2463	10.6115	31.9911	{"0": 818, "10": 54, "-1": 115}	25233.0879
273006	0.5086	105	829	None	0.6113	0.5767	0.1838	10.9987	22.6281	{"0": 829, "10": 72, "-1": 105}	25339.1049
274013	0.5068	139	781	None	0.7259	-0.3781	-0.3581	10.414	34.2488	{"0": 781, "10": 87, "-1": 139}	25446.8769
275009	0.505	121	784	None	0.7922	0.0292	0.1088	12.498	28.9246	{"0": 784, "10": 91, "-1": 121}	25555.2154
276005	0.5032	112	826	None	0.4699	0.0896	0.2638	11.1047	25.8225	{"0": 826, "10": 58, "-1": 112}	25657.2641
277002	0.5014	122	792	None	0.7101	-0.1604	-0.01	12.3518	40.2182	{"0": 792, "10": 83, "-1": 122}	25763.5938
278013	0.4996	139	807	None	0.5054	0.4708	0.2525	10.6981	39.466	{"0": 807, "10": 65, "-1": 139}	25868.5608
279007	0.4978	160	783	None	0.3521	-0.1125	-0.1637	9.0448	35.6728	{"0": 783, "10": 51, "-1": 160}	25971.254
280000	0.496	135	777	None	0.6798	0.575	0.2512	12.3929	27.6662	{"0": 777, "10": 81, "-1": 135}	26076.7201
281008	0.4942	117	838	None	0.4097	-0.3437	-0.1312	8.0648	35.0191	{"0": 838, "10": 53, "-1": 117}	26179.7199
282010	0.4924	146	785	None	0.5629	0.2959	-0.0469	10.3917	30.4451	{"0": 785, "10": 71, "-1": 146}	26284.0293
283007	0.4906	107	813	None	0.665	0.5703	0.3581	11.9051	27.0648	{"0": 813, "10": 77, "-1": 107}	26390.173
284000	0.4888	133	804	None	0.43	1.0	0.0519	8.9369	37.4451	{"0": 804, "10": 56, "-1": 133}	26493.0563
285010	0.487	129	818	None	0.496	0.0354	0.1563	9.2076	33.0028	{"0": 818, "10": 63, "-1": 129}	26598.9281
286007	0.4852	98	828	None	0.6138	0.4144	0.2269	11.0319	31.7737	{"0": 828, "10": 71, "-1": 98}	26704.9673
287001	0.4834	110	783	None	0.9054	0.6459	0.2306	13.8091	29.0317	{"0": 783, "10": 101, "-1": 110}	26813.3517
288001	0.4816	124	787	None	0.766	-0.4687	0.2119	15.482	22.8611	{"0": 787, "10": 89, "-1": 124}	26921.3467
289011	0.4798	122	798	None	0.7703	0.1042	0.0875	11.5182	35.3993	{"0": 798, "10": 90, "-1": 122}	27029.4593
290001	0.478	104	783	None	0.9354	-0.6206	0.1219	12.5361	34.3153	{"0": 783, "10": 103, "-1": 104}	27138.4505
291002	0.4762	100	809	None	0.8192	0.6016	0.4663	12.4406	28.4941	{"0": 809, "10": 92, "-1": 100}	27247.4745
292002	0.4744	96	834	None	0.604	0.6771	0.21	8.9423	25.278	{"0": 834, "10": 70, "-1": 96}	27353.3712
293001	0.4726	132	793	None	0.6086	0.1562	-0.09	11.5676	31.0664	{"0": 793, "10": 74, "-1": 132}	27459.5665
294011	0.4708	158	803	None	0.3287	-0.3177	-0.0462	7.7959	27.1526	{"0": 803, "10": 49, "-1": 158}	27563.1759
295006	0.469	119	791	None	0.7347	0.2438	0.3069	11.4062	37.0727	{"0": 791, "10": 85, "-1": 119}	27671.4169
296000	0.4672	102	824	None	0.5815	0.0834	0.1675	9.2419	28.6663	{"0": 824, "10": 68, "-1": 102}	27776.3838
297006	0.4654	126	771	None	0.9583	-0.0146	0.0569	12.7673	35.465	{"0": 771, "10": 109, "-1": 126}	27887.7225
298010	0.4636	127	810	None	0.5408	0.0459	-0.0269	10.5319	36.8583	{"0": 810, "10": 67, "-1": 127}	27993.6511
299009	0.4618	101	821	None	0.6697	-0.1104	-0.0543	10.0839	22.848	{"0": 821, "10": 77, "-1": 101}	28100.6799
300011	0.46	152	802	None	0.3273	-0.3271	-0.005	7.6136	20.5347	{"0": 802, "10": 48, "-1": 152}	28205.1114
301005	0.4582	112	820	None	0.5111	0.0591	0.1863	12.3673	32.6323	{"0": 820, "10": 62, "-1": 112}	28309.8192
302001	0.4564	132	807	None	0.4398	-0.0664	0.1475	9.4747	34.9445	{"0": 807, "10": 57, "-1": 132}	28413.8482
303000	0.4546	138	786	None	0.6126	-0.0781	0.2219	11.0586	24.0062	{"0": 786, "10": 75, "-1": 138}	28520.9389
304006	0.4528	108	822	None	0.6481	0.0209	0.255	11.6541	40.0209	{"0": 822, "10": 76, "-1": 108}	28628.1184
305003	0.451	115	809	None	0.6169	0.1201	0.1656	12.4761	32.4213	{"0": 809, "10": 73, "-1": 115}	28734.2617
306003	0.4492	138	795	None	0.532	0.1648	0.1919	8.9055	35.1535	{"0": 795, "10": 67, "-1": 138}	28840.5539
307003	0.4474	108	798	None	0.832	0.0229	0.2481	11.3705	31.0991	{"0": 798, "10": 94, "-1": 108}	28950.0679
308005	0.4456	116	811	None	0.6327	-0.0341	0.24	9.9066	32.7644	{"0": 811, "10": 75, "-1": 116}	29057.5146
309005	0.4438	128	818	None	0.412	-0.376	-0.1694	10.8822	29.0336	{"0": 818, "10": 54, "-1": 128}	29160.4539
310002	0.442	114	773	None	0.989	0.168	0.21	12.4965	39.5795	{"0": 773, "10": 110, "-1": 114}	29271.7433
311014	0.4402	135	833	None	0.3014	-0.1362	-0.3669	8.1624	24.674	{"0": 833, "10": 44, "-1": 135}	29375.3201
312009	0.4384	128	837	None	0.1729	0.2431	0.2775	8.2675	18.5891	{"0": 837, "10": 30, "-1": 128}	29475.8889
313008	0.4366	131	825	None	0.2993	-0.0729	0.2388	6.922	20.5981	{"0": 825, "10": 43, "-1": 131}	29578.7074
314003	0.4348	109	811	None	0.6442	0.2625	0.195	11.01	27.112	{"0": 811, "10": 75, "-1": 109}	29684.8416
315004	0.433	124	791	None	0.7353	0.1021	0.2163	12.0674	33.7822	{"0": 791, "10": 86, "-1": 124}	29794.2831
316009	0.4312	124	838	None	0.3045	-0.1062	-0.0381	7.6392	25.3274	{"0": 838, "10": 43, "-1": 124}	29896.1665
317001	0.4294	121	783	None	0.7651	0.1562	0.2538	11.9017	31.8516	{"0": 783, "10": 88, "-1": 121}	30004.7713
318003	0.4276	98	797	None	0.9701	0.5573	0.3219	12.9325	38.877	{"0": 797, "10": 107, "-1": 98}	30116.9946
319002	0.4258	113	791	None	0.8378	-0.9844	0.1438	12.3551	34.3066	{"0": 791, "10": 95, "-1": 113}	30226.5255
320003	0.424	91	779	None	1.2178	0.1406	0.34	12.2176	36.5729	{"0": 779, "10": 131, "-1": 91}	30340.5375
321003	0.4222	116	774	None	0.984	0.525	0.0631	12.3598	39.6166	{"0": 774, "10": 110, "-1": 116}	30451.2813
322006	0.4204	115	813	None	0.6331	-0.4958	-0.0931	9.2814	26.8796	{"0": 813, "10": 75, "-1": 115}	30560.2977
323009	0.4186	160	816	None	0.1097	-0.0015	0.1381	4.2163	17.0151	{"0": 816, "10": 27, "-1": 160}	30661.1903
324001	0.4168	130	801	None	0.4839	-0.3271	0.1963	11.3221	28.2243	{"0": 801, "10": 61, "-1": 130}	30767.1749
325009	0.415	125	826	None	0.4415	-0.1875	0.1369	12.4977	23.1119	{"0": 826, "10": 57, "-1": 125}	30874.2129
326013	0.4132	113	804	None	0.754	-0.1666	-0.05	11.5695	30.3759	{"0": 804, "10": 87, "-1": 113}	30983.6265
327005	0.4114	93	813	None	0.7732	-0.0094	0.0944	12.848	28.0388	{"0": 813, "10": 86, "-1": 93}	31092.3205
328008	0.4096	133	806	None	0.5055	-0.1729	0.0038	12.7463	26.6499	{"0": 806, "10": 64, "-1": 133}	31198.2406
329003	0.4078	121	801	None	0.6121	0.3063	0.3906	10.0338	28.9173	{"0": 801, "10": 73, "-1": 121}	31304.6584
330000	0.406	101	796	None	0.9017	0.2902	0.2994	13.6484	35.896	{"0": 796, "10": 100, "-1": 101}	31416.4023
331001	0.4042	96	774	None	1.2128	0.3943	0.4138	13.9063	28.0124	{"0": 774, "10": 131, "-1": 96}	31532.1764
332000	0.4024	120	786	None	0.8108	0.6459	0.1506	13.6123	30.1992	{"0": 786, "10": 93, "-1": 120}	31646.1856
333010	0.4006	117	808	None	0.7257	-0.1708	0.3381	10.9519	31.5281	{"0": 808, "10": 85, "-1": 117}	31758.0837
334012	0.3988	101	812	None	0.7874	0.1188	-0.1881	9.7473	26.9247	{"0": 812, "10": 89, "-1": 101}	31868.6424
335012	0.397	109	820	None	0.601	0.1396	0.2031	9.5221	29.5732	{"0": 820, "10": 71, "-1": 109}	31976.6245
336005	0.3952	94	836	None	0.5398	0.1754	0.0381	7.902	25.1997	{"0": 836, "10": 63, "-1": 94}	32081.8977
337004	0.3934	121	844	None	0.2192	0.1427	0.2363	6.3837	29.9041	{"0": 844, "10": 34, "-1": 121}	32183.9252
338006	0.3916	106	824	None	0.6128	0.1396	0.32	12.6157	24.065	{"0": 824, "10": 72, "-1": 106}	32291.4282
339003	0.3898	97	788	None	1.0261	0.5382	0.5713	13.3339	34.0232	{"0": 788, "10": 112, "-1": 97}	32405.495
340005	0.388	87	843	None	0.6317	0.1988	0.2625	8.3883	35.6266	{"0": 843, "10": 72, "-1": 87}	32513.1316
341000	0.3862	75	862	None	0.5075	0.1511	0.2094	7.5879	29.7794	{"0": 862, "10": 58, "-1": 75}	32619.0722
342009	0.3844	112	852	None	0.335	-0.0786	0.1294	8.3375	26.7355	{"0": 852, "10": 45, "-1": 112}	32724.7653
343008	0.3826	121	815	None	0.5095	-0.3576	0.2031	10.7257	22.99	{"0": 815, "10": 63, "-1": 121}	32831.0015
344008	0.3808	77	767	None	1.483	0.086	0.1275	12.0327	30.3321	{"0": 767, "10": 156, "-1": 77}	32951.6181
345009	0.379	132	829	None	0.2677	-0.0208	0.075	7.1913	27.8253	{"0": 829, "10": 40, "-1": 132}	33055.2755
346010	0.3772	116	851	None	0.2238	0.0375	0.3013	4.7855	27.1201	{"0": 851, "10": 34, "-1": 116}	33157.6498
347002	0.3754	97	811	None	0.749	0.6459	0.4525	10.1168	19.5632	{"0": 811, "10": 84, "-1": 97}	33267.5725
348000	0.3736	78	779	None	1.3347	-0.1239	-0.0425	11.4818	27.811	{"0": 779, "10": 141, "-1": 78}	33386.5629
349011	0.3718	104	837	None	0.5895	0.2292	0.2844	8.1968	26.9067	{"0": 837, "10": 70, "-1": 104}	33497.8497
350004	0.37	85	779	None	1.2135	0.5348	0.3469	10.5217	34.024	{"0": 779, "10": 129, "-1": 85}	33616.4186
351011	0.3682	101	821	None	0.7438	0.1709	0.2219	9.7248	30.5684	{"0": 821, "10": 85, "-1": 101}	33726.9723
352010	0.3664	108	844	None	0.3624	-0.3917	0.1169	6.8056	28.106	{"0": 844, "10": 47, "-1": 108}	33831.9526
353011	0.3646	101	864	None	0.2587	-0.1437	0.1363	8.7504	20.8882	{"0": 864, "10": 36, "-1": 101}	33936.1497
354012	0.3628	72	846	None	0.7572	0.0396	0.2038	9.1905	30.3349	{"0": 846, "10": 83, "-1": 72}	34046.8685
355002	0.361	115	788	None	0.7626	0.45	0.4944	9.6355	29.6083	{"0": 788, "10": 87, "-1": 115}	34158.8397
356002	0.3592	94	811	None	0.856	0.0958	0.285	12.0428	27.2746	{"0": 811, "10": 95, "-1": 94}	34271.2562
357003	0.3574	96	785	None	1.1029	0.1642	0.2688	9.0983	30.5045	{"0": 785, "10": 120, "-1": 96}	34387.5252
358008	0.3556	99	821	None	0.7473	0.2951	0.1475	11.0386	32.6066	{"0": 821, "10": 85, "-1": 99}	34498.5938
359005	0.3538	110	808	None	0.682	-0.0812	0.1113	8.9243	27.8218	{"0": 808, "10": 79, "-1": 110}	34609.4558
360011	0.352	114	863	None	0.175	-0.1482	-0.1219	6.0304	23.2365	{"0": 863, "10": 29, "-1": 114}	34718.5478
361014	0.3502	111	834	None	0.4676	0.225	0.1606	8.3813	25.0386	{"0": 834, "10": 58, "-1": 111}	34825.731
362001	0.3484	103	817	None	0.5745	0.4163	0.3844	9.6059	31.1912	{"0": 817, "10": 67, "-1": 103}	34932.9031
363001	0.3466	93	847	None	0.507	0.6016	0.1963	8.391	17.4678	{"0": 847, "10": 60, "-1": 93}	35040.7227
364001	0.3448	100	822	None	0.68	0.0289	0.4825	10.6738	35.0738	{"0": 822, "10": 78, "-1": 100}	35152.0831
365007	0.343	81	829	None	0.8738	0.2046	0.0988	10.5009	28.2348	{"0": 829, "10": 96, "-1": 81}	35265.0503
366010	0.3412	89	801	None	1.0379	0.2584	0.3019	10.5693	26.9238	{"0": 801, "10": 113, "-1": 89}	35381.8283
367003	0.3394	81	818	None	0.8651	0.575	0.4544	11.1597	28.0806	{"0": 818, "10": 94, "-1": 81}	35493.4895
368004	0.3376	66	796	None	1.3227	0.2734	0.415	10.9067	24.8035	{"0": 796, "10": 139, "-1": 66}	35613.8479
369003	0.3358	96	852	None	0.4144	0.625	0.3094	6.4406	22.1748	{"0": 852, "10": 51, "-1": 96}	35719.7093
370000	0.334	101	840	None	0.4604	0.7812	0.3281	9.9754	21.7178	{"0": 840, "10": 56, "-1": 101}	35826.227
371005	0.3322	78	848	None	0.7085	0.5964	0.445	9.2094	26.104	{"0": 848, "10": 79, "-1": 78}	35937.2749
372004	0.3304	79	802	None	1.1021	0.2333	0.3794	9.4094	29.5947	{"0": 802, "10": 118, "-1": 79}	36053.0883
373009	0.3286	91	838	None	0.6657	0.2333	0.3425	9.4062	20.2937	{"0": 838, "10": 76, "-1": 91}	36163.539
374000	0.3268	71	815	None	0.9879	0.5375	0.4294	10.1761	34.454	{"0": 815, "10": 105, "-1": 71}	36277.8562
375009	0.325	84	866	None	0.5015	0.1391	-0.06	6.6131	24.6811	{"0": 866, "10": 59, "-1": 84}	36387.4996
376001	0.3232	79	859	None	0.4647	0.05	0.4419	7.5011	30.5464	{"0": 859, "10": 54, "-1": 79}	36494.2412
377002	0.3214	85	818	None	0.8941	0.6771	0.2356	10.2411	28.8792	{"0": 818, "10": 98, "-1": 85}	36607.759
378003	0.3196	80	832	None	0.8092	0.1132	0.1538	8.0699	29.9021	{"0": 832, "10": 89, "-1": 80}	36719.4289
379000	0.3178	101	824	None	0.6209	0.6016	0.365	9.5182	34.5162	{"0": 824, "10": 72, "-1": 101}	36828.1666
380012	0.316	91	836	None	0.75	0.0958	0.0438	9.2834	21.6651	{"0": 836, "10": 85, "-1": 91}	36941.9901
381007	0.3142	61	850	None	0.7829	0.2584	0.3044	8.3509	27.0251	{"0": 850, "10": 84, "-1": 61}	37052.4786
382014	0.3124	78	893	None	0.28	0.2382	0.2738	4.2024	13.7845	{"0": 893, "10": 36, "-1": 78}	37158.4067
383003	0.3106	107	830	None	0.4176	0.6205	0.4738	8.3178	24.8671	{"0": 830, "10": 52, "-1": 107}	37264.4832
384000	0.3088	93	827	None	0.679	0.2948	0.2581	9.3414	21.002	{"0": 827, "10": 77, "-1": 93}	37375.1667
385000	0.307	63	834	None	0.967	1.0	0.3519	9.8857	21.1847	{"0": 834, "10": 103, "-1": 63}	37489.8395
386005	0.3052	101	845	None	0.4866	-0.3917	0.05	7.993	21.9854	{"0": 845, "10": 59, "-1": 101}	37598.4262
387012	0.3034	79	867	None	0.5273	0.0208	0.2775	8.2904	19.9629	{"0": 867, "10": 61, "-1": 79}	37706.7722
388005	0.3016	96	800	None	0.8802	0.2578	0.2569	9.1492	20.5002	{"0": 800, "10": 97, "-1": 96}	37820.171
389004	0.2998	75	892	None	0.2452	0.6797	0.3919	7.6148	16.2197	{"0": 892, "10": 32, "-1": 75}	37924.9887
390003	0.298	53	796	None	1.4484	0.3295	0.4931	12.1822	18.2549	{"0": 796, "10": 150, "-1": 53}	38047.1696
391014	0.2962	77	799	None	1.2591	0.0979	0.1494	11.306	29.3205	{"0": 799, "10": 135, "-1": 77}	38167.0134
392014	0.2944	63	863	None	0.677	0.1715	0.22	7.1902	19.2546	{"0": 863, "10": 74, "-1": 63}	38277.7775
393005	0.2926	69	852	None	0.6367	0.197	0.2156	7.0447	23.7209	{"0": 852, "10": 70, "-1": 69}	38387.2247
394008	0.2908	69	913	None	0.1406	0.3365	0.285	3.0771	13.3197	{"0": 913, "10": 21, "-1": 69}	38492.4121
395000	0.289	62	883	None	0.4113	0.5729	0.4556	7.3336	17.9577	{"0": 883, "10": 47, "-1": 62}	38599.6089
396008	0.2872	67	905	None	0.2907	0.2446	0.14	4.416	13.6772	{"0": 905, "10": 36, "-1": 67}	38706.4236
397004	0.2854	75	847	None	0.6677	0.586	0.4394	7.5564	21.7228	{"0": 847, "10": 74, "-1": 75}	38817.899
398000	0.2836	97	824	None	0.6556	0.0054	-0.2519	8.6951	26.3964	{"0": 824, "10": 75, "-1": 97}	38929.0118
399003	0.2818	62	798	None	1.3639	0.6016	0.4244	9.1708	25.6718	{"0": 798, "10": 143, "-1": 62}	39049.8623
400003	0.28	79	764	None	1.491	0.0306	0.085	6.5058	28.9658	{"0": 764, "10": 157, "-1": 79}	39172.353
401009	0.2782	73	846	None	0.7922	0.024	0.2575	10.1858	30.5389	{"0": 846, "10": 87, "-1": 73}	39285.9014
402000	0.2764	74	832	None	0.783	0.5452	0.3044	10.6458	24.2855	{"0": 832, "10": 85, "-1": 74}	39398.0312
403007	0.2746	61	769	None	1.6971	0.559	0.4994	8.9852	27.1335	{"0": 769, "10": 177, "-1": 61}	39523.0912
404001	0.2728	66	766	None	1.5634	0.7292	0.4275	8.7094	30.3873	{"0": 766, "10": 162, "-1": 66}	39644.7084
405003	0.271	59	766	None	1.7076	0.0208	0.3381	9.3115	34.5873	{"0": 766, "10": 177, "-1": 59}	39770.502
406014	0.2692	88	813	None	1.001	0.032	0.1469	6.8916	27.05	{"0": 813, "10": 110, "-1": 88}	39888.4432
407000	0.2674	82	802	None	0.9513	0.6459	0.2775	9.8383	28.0526	{"0": 802, "10": 102, "-1": 82}	40001.9277
408000	0.2656	54	827	None	1.136	0.1599	0.2875	8.3235	23.154	{"0": 827, "10": 119, "-1": 54}	40120.7122
409005	0.2638	77	877	None	0.4308	0.0344	0.1531	4.7783	22.9825	{"0": 877, "10": 51, "-1": 77}	40229.9804
410000	0.262	73	863	None	0.5196	0.1302	0.0875	5.6965	18.5469	{"0": 863, "10": 59, "-1": 73}	40339.8772
411012	0.2602	61	877	None	0.6709	0.4563	0.4919	5.641	22.6401	{"0": 877, "10": 74, "-1": 61}	40452.4932
412013	0.2584	70	835	None	0.8891	-0.3791	0.1825	6.9887	27.0729	{"0": 835, "10": 96, "-1": 70}	40565.8418
413007	0.2566	64	839	None	0.8511	0.2448	0.3713	8.6218	19.7294	{"0": 839, "10": 91, "-1": 64}	40677.947
414003	0.2548	49	815	None	1.2761	0.575	0.5269	7.3802	20.6033	{"0": 815, "10": 132, "-1": 49}	40797.1545
